File_num,Region,Region1,grdc_no,river,station,area,lat_org,long_org,lat_pp,long_pp,dist_km,ElevMean,SlopeMean,RiverSlopeMean,WaterArea,ForestArea,ForestAreaRatio,WaterAreaRatio,AridityIndex,MeanPrecip,MeanTemp,MeanPET,MnMaxPrecip,MnMaxTemp,MnMaxPET,MnMinPrecip,MnMinTemp,MnMinPET,MediPrecip,MediTemp,MediPET,met_An_precip,met_An_maxT,met_An_minT,met_An_meanT,met_An_snow,met_An_sun,met_An_solra,sol12_Helvic Acrisols,sol12_Helvic Acrisols_Ratio,sol12_Dystric Rhegosols,sol12_Dystric Rhegosols_Ratio,sol12_Haplic Andosols,sol12_Haplic Andosols_Ratio,sol12_Fluvic Gleysols,sol12_Fluvic Gleysols_Ratio,sol12_Gleysols,sol12_Gleysols_Ratio,sol12_Humic Cambisols,sol12_Humic Cambisols_Ratio,sol12_Lithosols,sol12_Lithosols_Ratio,sol12_Rhodic Acrisols,sol12_Rhodic Acrisols_Ratio,sol12_Ochric Cambisols,sol12_Ochric Cambisols_Ratio,sol12_Humo-Ferric(Gleyic) Podzols,sol12_Humo-Ferric(Gleyic) Podzols_Ratio,sol12_Gleyic Andosols,sol12_Gleyic Andosols_Ratio,sol12_Humo-Ferric Podzols,sol12_Humo-Ferric Podzols_Ratio,sol12_Vitric Andosols,sol12_Vitric Andosols_Ratio,sol12_(Andic) Rhegosols,sol12_(Andic) Rhegosols_Ratio,sol12_(Entic) Andosols,sol12_(Entic) Andosols_Ratio,sol12_Histosols,sol12_Histosols_Ratio,sol12_Fluvisols,sol12_Fluvisols_Ratio,sol22_Rhegosols,sol22_Rhegosols_Ratio,sol22_Acrisols and Luvisols,sol22_Acrisols and Luvisols_Ratio,sol22_Andosols,sol22_Andosols_Ratio,sol22_Ochric Gleysols,sol22_Ochric Gleysols_Ratio,sol22_Lithosols,sol22_Lithosols_Ratio,sol22_Fluvisols,sol22_Fluvisols_Ratio,sol22_Podozols,sol22_Podozols_Ratio,sol22_Cambisols,sol22_Cambisols_Ratio,sol22_Fluvic gleysols,sol22_Fluvic gleysols_Ratio,sol22_Dystric Histosols,sol22_Dystric Histosols_Ratio,geo1_P,geo1_P_Ratio,geo1_An,geo1_An_Ratio,geo1_M,geo1_M_Ratio,geo1_Gn,geo1_Gn_Ratio,geo1_Gr,geo1_Gr_Ratio,geo1_tr,geo1_tr_Ratio,geo1_lm,geo1_lm_Ratio,geo1_al,geo1_al_Ratio,geo1_Bs,geo1_Bs_Ratio,geo1_wf,geo1_wf_Ratio,geo1_Sch,geo1_Sch_Ratio,geo1_Tn,geo1_Tn_Ratio,geo1_Gd,geo1_Gd_Ratio,geo1_Lp,geo1_Lp_Ratio,geo1_Tp,geo1_Tp_Ratio,geo1_Sp,geo1_Sp_Ratio,geo1_Pls,geo1_Pls_Ratio,geo1_ds,geo1_ds_Ratio,geo3_Henseigan,geo3_Henseigan_ratio,geo3_Taisekigan,geo3_Taisekigan_ratio,geo3_Kaseigan,geo3_Kaseigan_ratio,landP_Lowland,landP_Lowland_Ratio,landP_Volcanic,landP_Volcanic_Ratio,landP_Mountain,landP_Mountain_Ratio,landP_Plateau,landP_Plateau_Ratio,landP_Hills,landP_Hills_Ratio,landP_Water,landP_Water_Ratio,landS_Volcanic_GentleSlope,landS_Volcanic_GentleSlope_Ratio,landS_Lowland,landS_Lowland_Ratio,landS_Volcanic_SteepSlope,landS_Volcanic_SteepSlope_Ratio,landS_AlluvialFanAndValleyPlains,landS_AlluvialFanAndValleyPlains_Ratio,landS_GravelPlateauAndRockPlateau,landS_GravelPlateauAndRockPlateau_Ratio,landS_DeltasAndTidalFlatsAndWetValleyPlains,landS_DeltasAndTidalFlatsAndWetValleyPlains_Ratio,landS_LavaPlateau,landS_LavaPlateau_Ratio,landS_VolcanicLaharTerrain,landS_VolcanicLaharTerrain_Ratio,landS_MountainSteepSlope,landS_MountainSteepSlope_Ratio,landS_SteepAlluvialFan,landS_SteepAlluvialFan_Ratio,landS_HillsSteepAndGentle,landS_HillsSteepAndGentle_Ratio,landS_Peatland,landS_Peatland_Ratio,landS_VolcanicAshSandPlateau,landS_VolcanicAshSandPlateau_Ratio,landS_MountainGentleSlope,landS_MountainGentleSlope_Ratio,landS_DuneBeachSandbars,landS_DuneBeachSandbars_Ratio,landS_Water,landS_Water_Ratio,landS_LimestonePlateau,landS_LimestonePlateau_Ratio,land_RiceField,land_RiceField_Ratio,land_OtherFarmland,land_OtherFarmland_Ratio,land_Forest,land_Forest_Ratio,land_Wasteland,land_Wasteland_Ratio,land_Urban,land_Urban_Ratio,land_Road,land_Road_Ratio,land_Railroad,land_Railroad_Ratio,land_Other,land_Other_Ratio,land_RiverLakes,land_RiverLakes_Ratio,land_Beach,land_Beach_Ratio,land_Ocean,land_Ocean_Ratio,land_GolfCourse,land_GolfCourse_Ratio
62,Tohoku,N_Tohoku,2589610,KOYOSHI GAWA,TODOROKI-BASHI,937,39.37,140.07,39.3729,140.0687,0.3,334.4222877,7.315196332,11.1474096,0,700.4135112,0.747506415,0,0.30011401,6.529520922,9.816243919,1.959600709,36.56593526,14.7630875,3.177063619,0.014431112,5.021643366,0.525280376,2.157031986,9.843250026,1.55307628,22722.19008,141.1766529,50.92975207,94.35123967,121.143595,14329.3874,118.1239669,0,0,0,0,422.404,0.450804696,80.845,0.086280683,96.801,0.103309498,248.366,0.265065101,0.638,0.000680896,0,0,274.801,0.293277481,106.383,0.113535752,0,0,202.96,0.21660619,0,0,0,0,0,0,6.372,0.006800427,0,0,0,0,0,0,422.404,0.450804696,46.791,0.049937033,0.638,0.000680896,50.01,0.053372465,309.343,0.330141942,523.167,0.558342583,80.845,0.086280683,6.372,0.006800427,93.143,0.09940555,126.691,0.135209178,0,0,0,0,0,0,0,0,0,0,267.376,0.285353255,0,0,402.905,0.429994664,0,0,498.993,0.532543223,0,0,57.054,0.060890075,0,0,0,0,0,0,0,0,0,0,1262.416,1.347295624,183.745,0.196099253,309.686,0.330508004,366.667,0.391320171,706.568,0.754074707,52.037,0.055535752,10.318,0.01101174,0.884,0.000943436,185.963,0.198466382,0,0,151.36,0.16153682,309.686,0.330508004,52.037,0.055535752,0,0,0,0,29.343,0.031315902,698.216,0.745161153,0,0,10.318,0.01101174,0,0,0,0,8.352,0.008913554,0,0,0.884,0.000943436,0,0,156.084039,0.166578483,223.31521,0.23833,1013.905966,1.082076805,51.134593,0.054572671,82.065052,0.087582766,5.275775,0.005630496,17.861104,0.019062011,28.826207,0.030764362,0,0,0,0,3.573546,0.003813816,0,0
63,Tohoku,S_Tohoku,2589620,AKA GAWA,HAMANAKA,695.1,38.84,139.82,38.8396,139.8187,0.1,467.833885,12.37247651,46.7833885,2.796,650.4370731,0.935746041,0.004022443,0.24276201,7.930194526,9.810633419,1.925150002,43.88748462,14.59508257,3.186012301,0.015687083,5.192715994,0.552288612,2.861499709,9.855075358,1.534345054,25836.2666,135.4989293,47.55139186,91.43147752,222.1573876,14138.70664,119.2087794,2.297,0.00330456,0,0,75.13,0.108085168,58.011,0.083457057,70.973,0.102104733,562.461,0.809179974,2.288,0.003291613,0,0,55.686,0.080112214,61.617,0.088644799,0,0,6.955,0.010005755,0,0,0,0,0,0,6.212,0.008936844,0,0,0,0,2.297,0.00330456,75.13,0.108085168,70.973,0.102104733,2.288,0.003291613,0,0,68.572,0.098650554,618.147,0.889292188,58.011,0.083457057,6.212,0.008936844,0,0,397.497,0.571855848,0,0,0,0,0,0,0,0,0,0,83.297,0.119834556,0,0,0,0,0,0,420.989,0.605652424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504.286,0.72548698,397.497,0.571855848,77.608,0.111650122,202.684,0.291589699,273.881,0.394016688,77.795,0.111919148,269.818,0.388171486,0,0,115.094,0.165579053,47.369,0.068147029,87.59,0.126010646,77.608,0.111650122,30.426,0.043772119,0,0,0,0,0,0,273.881,0.394016688,0,0,269.818,0.388171486,0,0,0,0,0,0,0,0,0,0,0,0,108.403144,0.155953307,24.802735,0.035682254,773.349953,1.112573663,52.30636,0.075250122,19.069086,0.027433587,1.007096,0.001448851,4.958733,0.007133841,9.626381,0.013848915,0,0,0,0,0,0,0,0
64,Tohoku,S_Tohoku,2589700,MOGAMI GAWA,TAKAYA,6270.9,38.76,140.07,38.7562,140.0687,0.4,446.6222058,9.641612408,11.1655551,3.346,4505.058452,0.718406999,0.000533576,0.30606798,5.632390054,9.525524552,1.723894241,31.56053992,14.26941848,2.92852057,0.010311912,4.710270696,0.423689727,1.995883449,9.80421447,1.318254521,18696.90625,135.8201142,46.34406726,89.44923858,163.6081853,14734.82471,120.4440038,0,0,15.649,0.002495495,0,0,59.034,0.00941396,132.21,0.021083098,338.629,0.054000064,0,0,0,0,204.736,0.032648583,20.088,0.003203368,0,0,77.468,0.01235357,0,0,0,0,0,0,2.732,0.000435663,9.311,0.001484795,24.959,0.00398013,0,0,0,0,120.136,0.019157697,0,0,12.074,0.001925401,97.556,0.015556938,543.365,0.086648647,59.034,0.00941396,2.732,0.000435663,2.245,0.000358003,121.544,0.019382226,0,0,3.883,0.000619209,289.268,0.046128626,0,0,0,0,165.618,0.026410563,0,0,77.344,0.012333796,0,0,157.404,0.025100703,0,0,38.883,0.006200545,0,0,0,0,0,0,12.798,0.002040855,3.883,0.000619209,415.409,0.06624392,449.695,0.071711397,139.76,0.022287072,81.152,0.012941045,555.254,0.088544547,93.353,0.014886699,0,0,0.847,0.000135068,0,0,54.592,0.008705608,81.152,0.012941045,106.893,0.017045879,31.878,0.005083481,24.656,0.003931812,6.883,0.00109761,0,0,540.832,0.086244718,0,0,0,0,0,0,0,0,14.422,0.002299829,8.21,0.001309222,0.847,0.000135068,0,0,151.459439,0.024152743,25.014933,0.00398905,698.089909,0.111322124,22.029513,0.003512975,42.271635,0.00674092,2.421701,0.000386181,5.527229,0.000881409,17.129957,0.002731658,0.040172,6.41E-06,0.261183,4.17E-05,1.518415,0.000242137,0,0
65,North Central,S_Tohoku,2589702,MOGAMI GAWA,INASHITA,3769.5,38.65,140.35,38.6437,140.3438,0.9,481.5086542,9.762875475,5.35009616,3.346,3016.413949,0.80021593,0.000887651,0.32637601,5.233795606,9.59195913,1.708185307,31.54300751,14.3800897,2.91704514,0.007687368,4.71766175,0.400904952,1.600045839,9.889977311,1.300504995,17091.45308,136.3991387,44.5743427,89.01881233,144.9861741,15183.44855,122.2613327,205.76,0.054585489,124.016,0.032899854,568.92,0.150927179,359.356,0.095332537,555.408,0.147342618,2576.32,0.68346465,0,0,0,0,1372.377,0.364074015,208.197,0.055231994,33.603,0.008914445,403.644,0.107081576,46.364,0.012299775,0,0,44.383,0.011774241,21.929,0.005817482,0,0,124.016,0.032899854,205.76,0.054585489,693.27,0.183915639,465.226,0.123418491,0,0,90.183,0.023924393,611.841,0.162313569,3948.698,1.047538931,359.356,0.095332537,21.929,0.005817482,11.558,0.003066189,462.278,0.122636424,0,0,0,0,709.41,0.188197374,342.839,0.090950789,0,0,1085.238,0.287899721,10.76,0.00285449,125.274,0.033233585,0,0,3455.524,0.916706194,0,0,340.57,0.090348853,0,0,0,0,0,0,0,0,0,0,5020.432,1.331856214,1523.018,0.40403714,1080.76,0.286711765,204.305,0.054199496,3934.784,1.043847725,749.694,0.198884202,572.858,0.15197188,8.5,0.002254941,10.108,0.002681523,227.495,0.060351506,194.197,0.051517973,1064.614,0.282428439,488.417,0.129570765,16.146,0.004283327,33.782,0.008961931,0,0,3852.642,1.022056506,0,0,572.858,0.15197188,0,0,0,0,82.142,0.021791219,0,0,8.5,0.002254941,0,0,880.071109,0.233471577,335.257536,0.088939524,4868.175999,1.29146465,211.516156,0.056112523,285.606089,0.075767632,26.04149,0.006908473,81.064243,0.021505304,137.580041,0.03649822,0,0,0,0,11.541244,0.003061744,0,0
66,North Central,S_Tohoku,2589703,MOGAMI GAWA,NAGASAKI,2146.9,38.34,140.29,38.3396,140.2896,0.1,511.2468399,9.801499475,51.124684,0.596,1536.346294,0.715611484,0.00027761,0.30122977,5.666464727,9.508011739,1.706907881,33.90993294,14.30904207,2.92642416,0.005364123,4.595502608,0.404026769,1.68985851,9.76311203,1.285600999,18600.90618,137.0514208,43.33784393,88.24221922,149.4248985,14972.26793,122.067659,86.879,0.040467185,122.314,0.056972379,260.687,0.121424845,264.77,0.123326657,420.247,0.195745959,1668.502,0.77716801,0,0,0,0,996.111,0.463976431,136.112,0.06339932,17.125,0.007976617,187.33,0.087256044,46.364,0.021595789,0,0,44.383,0.020673063,20.152,0.009386557,0,0,122.314,0.056972379,86.879,0.040467185,368.559,0.171670315,354.765,0.165245237,0,0,65.481,0.030500256,323.442,0.150655364,2664.613,1.241144441,264.77,0.123326657,20.152,0.009386557,11.558,0.005383576,395.621,0.184275467,0,0,0,0,598.367,0.278712097,207.866,0.096821464,0,0,848.172,0.395068238,0,0,105.577,0.049176487,0,0,1889.098,0.879918953,0,0,236.213,0.110025153,0,0,0,0,0,0,0,0,0,0,3062.271,1.426368718,1230.201,0.573012716,793.888,0.369783409,164.837,0.076779077,2684.215,1.250274815,523.769,0.243965252,125.764,0.058579347,0,0,10.108,0.004708184,209.828,0.097735339,154.729,0.072070893,784.561,0.365439005,302.978,0.14112348,9.326,0.004343938,10.963,0.005106433,0,0,2602.073,1.212014067,0,0,125.764,0.058579347,0,0,0,0,82.142,0.038260748,0,0,0,0,0,0,591.604545,0.275562227,295.859011,0.137807542,3082.31107,1.435703139,122.924077,0.057256545,239.095036,0.11136757,21.813142,0.010160297,64.906455,0.03023264,89.75795,0.041808165,0,0,0,0,8.739335,0.004070676,0,0
67,North Central,S_Tohoku,2589704,MOGAMI GAWA,NISHIOTSUKA,1917.9,38.06,140.07,38.0604,140.0729,0.3,504.5832132,9.310234264,16.8194404,0.229,656.3700272,0.342233707,0.000119401,0.37677076,4.508975574,9.631468023,1.698850168,30.77225751,14.47513633,2.945258501,0.00144618,4.652061662,0.364279359,1.084848773,10.00384848,1.258616097,15981.53468,139.8930636,44.35067437,90.28420039,116.5770713,15270.26301,123.004817,26.671,0.013906356,5.374,0.002802023,135.576,0.070689817,135.891,0.070854059,242.917,0.126657803,896.121,0.467240732,0,0,0,0,499.967,0.260684603,73.37,0.038255383,0,0,60.935,0.031771729,0,0,0,0,24.216,0.01262631,7.249,0.003779655,0,0,5.374,0.002802023,26.671,0.013906356,159.792,0.083316127,207.587,0.108236613,0,0,35.329,0.018420668,134.305,0.070027113,1396.088,0.727925335,135.891,0.070854059,7.249,0.003779655,11.558,0.006026383,64.746,0.033758799,0,0,0,0,404.467,0.210890557,128.989,0.067255331,0,0,375.448,0.195759946,0,0,33.013,0.017213098,0,0,1029.706,0.536892434,0,0,68.183,0.035550863,0,0,0,0,0,0,0,0,0,0,1578.714,0.823147192,537.397,0.28020074,374.794,0.195418948,37.764,0.019690286,1344.07,0.700802962,247.227,0.128905052,112.256,0.058530685,0,0,3.808,0.001985505,99.65,0.051957871,33.956,0.017704781,365.467,0.190555816,147.577,0.076947182,9.326,0.00486261,0,0,0,0,1283.579,0.669262735,0,0,112.256,0.058530685,0,0,0,0,60.491,0.031540226,0,0,0,0,0,0,304.072468,0.158544485,113.489452,0.059173811,1625.918207,0.847759637,54.414873,0.028372112,95.334026,0.049707506,10.98286,0.005726503,25.263013,0.013172226,44.185913,0.023038695,0,0,0,0,4.14881,0.002163205,0,0
68,Tohoku,N_Tohoku,2589750,KYUOMONO GAWA,TSUBAKIGAWA,4035,39.61,140.16,39.6104,140.1604,0.1,355.9339389,9.06627151,35.5933939,8.811,2876.777625,0.712956041,0.002183643,0.31329879,5.594350658,9.342792445,1.752703277,31.17196038,14.25730863,2.919385601,0.010049511,4.433114015,0.431602742,2.020460344,9.496772739,1.350532161,20081.62072,132.9780505,45.75902761,88.11777201,156.0247817,14206.77154,117.3960349,7.744,0.001919207,0,0,71.435,0.017703841,60.472,0.014986865,161.168,0.039942503,377.236,0.093490954,0,0,0,0,228.942,0.056739033,23.126,0.005731351,0,0,5.181,0.001284015,0,0,0,0,24.216,0.006001487,6.974,0.001728377,0,0,0,0,7.744,0.001919207,95.651,0.023705328,152.56,0.03780917,0,0,8.608,0.002133333,28.307,0.007015366,606.178,0.150229988,60.472,0.014986865,6.974,0.001728377,7.305,0.001810409,51.821,0.012842875,0,0,0,0,117.475,0.029114002,67.526,0.016735068,0,0,270.422,0.067019083,0,0,0.063,1.56E-05,0,0,437.324,0.108382652,0,0,22.378,0.005545973,0,0,0,0,0,0,0,0,0,0,782.639,0.193962577,191.674,0.04750285,214.011,0.053038662,37.764,0.009359108,475.909,0.117945229,144.336,0.035771004,102.292,0.025351177,0,0,3.808,0.000943742,88.432,0.021916233,33.956,0.008415366,204.685,0.050727385,55.904,0.013854771,9.326,0.002311276,0,0,0,0,475.472,0.117836927,0,0,102.292,0.025351177,0,0,0,0,0.437,0.000108302,0,0,0,0,0,0,182.605361,0.045255356,45.36159,0.01124203,728.889836,0.180641843,20.786761,0.005151614,54.693525,0.013554777,6.540686,0.001620988,16.744531,0.004149822,18.985705,0.004705255,0,0,0,0,2.885,0.000714994,0,0
69,Tohoku,N_Tohoku,2589800,YONESHIRO GAWA,FUTATSUI,3750.4,40.2,140.24,40.2021,140.2396,0.2,384.5210406,9.166572623,19.226052,2.886,3188.863962,0.850273027,0.000769518,0.35274129,4.988748402,8.703414658,1.759737548,33.0507716,13.72702306,2.933871199,0.006521092,3.812219969,0.444663798,1.313037346,8.878842504,1.331869167,18209.49319,127.0819465,36.82223903,80.57261725,125.8287948,14321.46596,117.5121029,5.372,0.001432381,0,0,113.964,0.030387159,30.622,0.008164996,34.368,0.009163823,543.047,0.144797088,0,0,0,0,132.918,0.03544102,159.225,0.042455471,0,0,55.119,0.014696832,0,0,0,0,0,0,0,0,0,0,0,0,5.372,0.001432381,113.964,0.030387159,23.215,0.006190006,0,0,11.153,0.002973816,214.344,0.057152304,675.965,0.180238108,30.622,0.008164996,0,0,0,0,275.197,0.07337804,0,0,0,0,80.872,0.021563567,28.794,0.007677581,0,0,99.481,0.026525437,5.439,0.001450245,0,0,0,0,425.669,0.113499627,0,0,161.369,0.043027144,0,0,0,0,0,0,0,0,0,0,553.944,0.147702645,522.877,0.139418995,114.977,0.030657263,496.524,0.132392278,347.325,0.092610122,94.61,0.025226642,23.348,0.006225469,0.035,9.33E-06,4.518,0.001204672,10.642,0.002837564,492.006,0.131187607,114.977,0.030657263,50.703,0.013519358,0,0,33.265,0.008869721,0,0,345.314,0.092073912,0,0,23.348,0.006225469,0,0,0,0,2.012,0.000536476,0,0,0.035,9.33E-06,0,0,83.720547,0.022323098,7.061357,0.001882828,961.663032,0.256416124,90.544718,0.024142683,20.435875,0.005448985,2.980985,0.000794845,10.144602,0.002704939,25.478876,0.006793642,0,0,0,0,0,0,0,0
70,Tohoku,N_Tohoku,2589801,YONESHIRO GAWA,TAKANOSU,2109,40.222,140.369,40.2188,140.3688,0.4,399.3617032,8.878117857,9.98404258,0,1727.711138,0.819208695,0,0.37596886,4.577991485,8.417834569,1.721182248,31.47752794,13.49670791,2.898627121,0.004242873,3.421866474,0.41291252,1.050107902,8.60795906,1.284274457,16703.29795,125.3470116,35.68554862,78.97859054,117.7707404,14604.49911,118.3563782,78.612,0.037274538,0,0,482.252,0.228663822,228.28,0.108240872,76.597,0.036319109,1765.932,0.837331437,0,0,0,0,484.156,0.229566619,286.171,0.135690375,7.162,0.003395922,197.968,0.093868184,140.029,0.066395922,0,0,0,0,1.129,0.000535325,0,0,0,0,78.612,0.037274538,629.444,0.29845614,42.195,0.020007112,0,0,34.403,0.01631247,484.139,0.229558559,2250.088,1.066898056,228.28,0.108240872,1.129,0.000535325,12.591,0.005970128,408.91,0.193888099,0,0,0,0,118.848,0.056352774,87.341,0.041413466,0,0,311.995,0.14793504,125.25,0.059388336,319.645,0.151562352,0,0,2049.649,0.971858227,0,0,315.367,0.149533902,0,0,0,0,0,0,0,0,0,0,2781.221,1.318739213,968.376,0.459163585,55.365,0.026251778,967.811,0.458895685,1921.361,0.911029398,805.059,0.381725462,0,0,0,0,13.608,0.006452347,453.041,0.214813182,879.92,0.417221432,55.365,0.026251778,321.865,0.152614983,0,0,30.153,0.014297297,74.284,0.03522238,1887.685,0.895061641,0,0,0,0,0,0,0,0,33.676,0.015967757,0,0,0,0,0,0,248.765924,0.117954445,94.821017,0.044960179,3312.169535,1.570492904,115.19957,0.05462284,73.82203,0.035003333,9.576524,0.004540789,43.881046,0.020806565,53.608393,0.025418868,0,0,0,0,1.485874,0.00070454,0,0
71,Tohoku,N_Tohoku,2589802,YONESHIRO GAWA,JUNISHO,1667.4,40.208,140.673,40.2188,140.6729,1.2,493.7584234,9.137805692,4.11465353,0,1003.607212,0.601899491,0,0.39152524,4.354751602,8.102831054,1.704995173,29.88111078,13.25129892,2.890568073,0.002230137,2.97045573,0.395024327,0.975718835,8.237567696,1.264041394,15620.21061,118.4921997,31.43681747,73.80109204,137.3556942,14653.18721,119.4017161,18.911,0.01134161,0,0,345.185,0.207019911,140.978,0.084549598,43.569,0.026129903,860.891,0.516307425,0,0,0,0,237.289,0.142310783,203.548,0.122075087,6.266,0.003757947,92.81,0.055661509,140.029,0.083980449,0,0,0,0,1.129,0.000677102,0,0,0,0,18.911,0.01134161,491.481,0.294758906,38.262,0.022947103,0,0,5.307,0.0031828,296.358,0.177736596,1098.18,0.658618208,140.978,0.084549598,1.129,0.000677102,12.067,0.007237016,251.089,0.150587142,0,0,0,0,6.13,0.003676382,29.072,0.017435528,0,0,192.24,0.115293271,21.893,0.013130023,319.645,0.191702651,0,0,1059.626,0.635495982,0,0,200.152,0.120038383,0,0,0,0,0,0,0,0,0,0,1612.65,0.967164448,479.263,0.28743133,43.289,0.025961977,732.456,0.439280317,842.846,0.505485187,473.321,0.283867698,0,0,0,0,0,0,284.545,0.170651913,658.172,0.394729519,43.289,0.025961977,183.106,0.109815281,0,0,5.671,0.003401104,74.284,0.044550798,816.166,0.489484227,0,0,0,0,0,0,0,0,26.681,0.016001559,0,0,0,0,0,0,159.359259,0.095573503,68.691198,0.041196592,1834.060219,1.099952152,63.595361,0.038140435,52.312775,0.031373861,7.691792,0.004613045,29.164593,0.01749106,28.521451,0.017105344,0,0,0,0,0.787101,0.000472053,0,0
72,West,Kyushu,2590100,CHIKUGO GAWA,SENOSHITA,2315,33.3161,130.4972,33.3188,130.4938,0.4,431.5814816,8.348025454,10.789537,2.591,1526.434906,0.65936713,0.001119222,0.3908281,5.94060872,13.82612995,2.321756848,50.03469018,18.54226545,3.657646194,0,9.128344765,0.483545116,0.142632529,14.54398477,1.991736521,21070.12985,188.7251227,82.20660419,130.735386,0,17454.5676,131.2583668,2.266,0.000978834,0,0,109.776,0.047419438,58.76,0.025382289,4.359,0.001882937,500,0.215982721,0,0,0,0,132.347,0.05716933,189.114,0.081690713,0,0,38.645,0.016693305,140.029,0.060487689,0,0,0,0,1.129,0.000487689,0,0,0,0,2.266,0.000978834,249.805,0.107907127,4.359,0.001882937,0,0,0,0,227.759,0.098384017,632.347,0.273152052,58.76,0.025382289,1.129,0.000487689,0,0,189.114,0.081690713,0,0,0,0,0.007,3.02E-06,0,0,0,0,71.724,0.030982289,0,0,282.567,0.122059179,0,0,537.869,0.232340821,0,0,95.144,0.04109892,0,0,0,0,0,0,0,0,0,0,892.161,0.385382721,284.265,0.122792657,24.035,0.010382289,732.456,0.31639568,205.693,0.088852268,214.24,0.092544276,0,0,0,0,0,0,101.809,0.04397797,658.172,0.284307559,24.035,0.010382289,106.761,0.046117063,0,0,5.671,0.002449676,74.284,0.032088121,182.193,0.07870108,0,0,0,0,0,0,0,0,23.5,0.010151188,0,0,0,0,0,0,63.160068,0.027282967,48.122697,0.020787342,1075.519818,0.464587394,52.766262,0.022793202,20.084614,0.008675859,5.283903,0.002282463,20.190359,0.008721537,9.737035,0.004206063,0,0,0,0,0,0,0,0
73,West,Kyushu,2590101,CHIKUGO GAWA,ARASE,1443,33.3433,130.835,33.3438,130.8354,0.1,582.5329962,8.548044967,58.2532996,2.591,1167.457282,0.809048706,0.001795565,0.3702796,6.224680258,13.01974095,2.304872086,52.93420653,17.83225186,3.676840695,0,8.272592706,0.460339176,0.12171857,13.80898653,1.970619034,21862.77754,180.5480226,71.11228814,121.0324859,0,16893.72387,130.8340395,45.581,0.031587665,125.706,0.087114345,698.986,0.484397782,289.968,0.200948025,59.569,0.041281358,596.643,0.413474012,43.346,0.030038808,10.715,0.007425502,387.758,0.268716563,0,0,4.292,0.002974359,0,0,0,0,0,0,0,0,0,0,0,0,125.706,0.087114345,56.296,0.039013167,703.278,0.487372141,0,0,43.346,0.030038808,59.569,0.041281358,0,0,984.398,0.682188496,289.968,0.200948025,0,0,0,0,1018.246,0.705645184,0,0,0,0,174.719,0.121080388,71.93,0.04984754,77.282,0.05355648,394.881,0.273652807,0,0,247.5,0.171517672,172.593,0.119607069,120.914,0.083793486,0,0,0,0,0,0,0,0,0,0,0,0,172.593,0.119607069,912.507,0.632367983,1192.965,0.826725572,407.294,0.282255024,608.416,0.42163271,874.809,0.606243243,382.454,0.265040887,5.093,0.003529453,0,0,108.001,0.074844768,157.763,0.109329868,481.331,0.333562717,404.053,0.280009009,78.621,0.054484407,0,0,146.069,0.101225918,19.084,0.013225225,846.223,0.586433125,0,0,5.093,0.003529453,0,0,0,0,28.587,0.019810811,3.24,0.002245322,0,0,0,0,318.696456,0.220856865,125.265898,0.086809354,1511.982963,1.047805241,167.181744,0.115857064,154.631462,0.10715971,17.492147,0.01212207,99.165315,0.068721632,44.424847,0.03078645,0,0,0,0,10.421081,0.007221816,0,0
74,West,Kyushu,2590200,ONGA GAWA,HINODE-BASHI,695,33.75,130.73,33.7479,130.7312,0.3,174.8884298,6.36241322,5.82961433,0,363.9817348,0.523714726,0,0.45199704,5.389040995,15.13317461,2.435830597,49.88790992,19.64391508,3.713939574,0,10.5924308,0.54561993,0.083778834,15.56766043,2.122587337,19594.78261,197.259467,100.2973352,144.884993,0,17883.67321,130.3029453,0.154,0.000221583,17.665,0.025417266,592.939,0.85314964,65.719,0.094559712,8.718,0.012543885,462.498,0.665464748,39.165,0.056352518,0,0,240.64,0.346244604,0,0,4.292,0.00617554,0,0,0,0,0,0,0,0,0,0,0,0,17.665,0.025417266,0.154,0.000221583,597.231,0.85932518,0,0,39.165,0.056352518,8.718,0.012543885,0,0,703.138,1.011709353,65.719,0.094559712,0,0,0,0,953.145,1.371431655,0,0,0,0,6.759,0.00972518,2.026,0.002915108,77.282,0.111197122,38.119,0.054847482,0,0,247.5,0.356115108,5.161,0.007425899,102.995,0.148194245,0,0,0,0,0,0,0,0,0,0,0,0,5.161,0.007425899,467.921,0.673267626,959.904,1.381156835,156.637,0.225376978,608.416,0.875418705,482.984,0.694941007,179.857,0.25878705,5.093,0.007328058,0,0,108.001,0.155397122,1.44,0.002071942,481.331,0.69256259,156.637,0.225376978,32.732,0.047096403,0,0,145.685,0.209618705,19.084,0.027458993,467.565,0.672755396,0,0,5.093,0.007328058,0,0,0,0,15.418,0.022184173,0,0,0,0,0,0,104.408823,0.150228522,47.023793,0.067660134,1106.312766,1.591816929,157.814471,0.227071181,33.291604,0.047901588,5.865355,0.00843936,78.070527,0.112331694,17.337032,0.02494537,0,0,0,0,2.023023,0.002910824,0,0
