ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
44,564404.971861513,557072.174010966,546346.550220007,534924.123637175,458802.266760775,479179.282622006,496561.418485438,494955.634839665,495716.454049464,446604.662053465,407390.203694249,378128.658057981,396303.378313337,389724.115004058,529513.20493364,514994.584298716,528719.813265991,448701.565561896,437630.226784282,461091.686191516,480949.66735841,764350.031977529,482935.392684306,469377.59189812,471400.156040768,465761.389580116,423034.518927768,426556.827270208,370983.387940197,378355.092184075,378135.130875532,377536.547029478,343314.628224594,341864.45483082,360506.184037697,403257.444060379,383661.548270349,84350.3637339641,100424.414381576,228332.897599895,245953.577379579,261294.327270203,1892.95790397423,0.0,8576.27070384087,13004.133126373,18089.1773699258,24622.1751315308,54805.2963466488,29131.1007906766,81644.2635712185,528484.540701791,737015.210869519,724346.918393498,555745.914686677,687639.627645789,725373.261146161,400137.560761388,416396.903229426,315553.560785825,137761.288122393,85625.0476572778,148274.425773071,139205.035672377,156631.807061238,178750.810832826,188022.440920293,51116.0532468299,97323.3818785014,99251.7215950085,91927.8397490405,1142970.98608623,1137206.93760701,1131702.09243183,1207155.85233843,1172085.62700668,1219094.14767887,1211718.32990441,1231734.07714151,1246278.89013771,970863.378647466,965426.40869575,966896.305201984,873213.096162569,901491.503839982,897300.162564712,914197.804134926
45,556170.46670153,548863.827273439,538184.217144849,526754.280797851,450585.714104749,471007.797318572,488381.104085975,486903.710892312,487677.498601079,438509.315383931,399157.395435085,369557.511961163,388240.904574802,381794.732202106,522275.481764624,507432.396580795,520967.423135762,441169.183426967,429909.404574309,453256.142309332,473561.442902433,770350.880305528,489907.634792883,476313.640119101,478107.489576339,472839.755885457,430255.365087257,433745.155484575,378055.705012189,385227.694505845,384984.653211639,384327.305686946,350123.594599797,349449.111382401,367867.472303273,410115.202393993,390148.630818757,75954.7939682174,108217.353416553,236245.394129221,253895.175922984,269266.056602205,10461.5899968166,8576.27070384087,0.0,4449.79033033445,9600.83980355094,16729.8851817176,46380.3737773215,32946.2537281092,89044.8891911189,536057.631905428,742837.463942239,729977.133925613,560861.091934007,692509.278375127,729779.236338968,406275.513571258,422514.611004111,321854.246249949,129601.745255428,87464.8617975001,153171.57321192,145754.407177695,163455.505574964,185580.417371372,195140.562426833,50991.4797920333,89565.030148834,91044.905309562,83511.6632412304,1146952.33676585,1141282.62375246,1135437.78834963,1210785.42659303,1176161.36929797,1223547.61733179,1216194.76777844,1236482.43252126,1251070.73928518,975575.258529515,970191.125661834,971410.473700329,878449.822372973,906400.875316318,902221.624984062,919075.159790989
46,551780.148932097,544481.655533392,533816.87947365,522384.548108512,446201.457823613,466637.85429815,484008.182141352,482574.353645523,483352.723174375,434165.239305096,394768.407706421,365124.914293422,383908.881165734,377511.350256266,518268.870295029,503290.879050729,516749.724362215,437041.24303305,425705.639671653,449007.175168663,469492.483375969,773845.077574998,493829.744738716,480221.106685155,481918.534908511,476806.326298785,434281.438971348,437757.941198816,382023.464829298,389112.558580743,388859.894736657,388177.968315833,353983.98988573,353620.969739688,371951.976915751,413992.609737643,393869.967662863,71526.0871996787,112486.694605697,240540.852353085,258199.812609264,273580.348221732,14880.6690165505,13004.133126373,4449.79033033445,0.0,5174.1544170954,12684.6914776384,41947.2576057725,35145.2135659081,93187.8496928437,540220.720658787,746252.148797733,733305.328787921,563960.01073186,695488.862548226,732540.113638675,409844.243375328,426073.361426573,325500.930047594,125600.755263189,89238.3754425469,156249.092809529,149542.62680063,167348.27076968,189469.77649696,199143.422244979,52024.2090550921,85884.3047470854,87020.6370067838,79308.3441320479,1149501.43316178,1143876.92633388,1137869.12257208,1213164.4061315,1178755.16877098,1226320.43822217,1218978.55347803,1239394.16592201,1254002.72254121,978473.739201429,973114.487138764,974215.986770316,881594.499414363,909393.122965358,905219.597153833,922052.207994135
47,546607.668959263,539310.933098934,528650.508563848,517217.394497113,441030.271341543,461470.666960718,478840.046631867,477423.899977417,478204.52479435,429008.045670999,389596.223659778,360085.941445717,378757.336555268,372386.292930774,513348.490911429,498262.855954343,511666.440841956,432024.12795832,420632.557564357,443903.278845625,464521.503703496,778321.75282227,498691.92848016,485071.237881344,486686.330550981,481705.478644309,439229.049027695,442694.952787752,386925.16855105,393945.452219151,393684.676494629,392981.905867578,358797.176293712,358678.667875617,376945.760825293,418818.63459227,398561.298849159,66356.0972534498,117611.663286024,245676.917434656,263340.504984519,278725.780847095,19946.7740120841,18089.1773699258,9600.83980355094,5174.1544170954,0.0,8047.82348297407,36779.8835811199,37614.2896621818,98237.5919590286,545270.81067167,750654.226711155,737625.103083256,568060.906007056,699468.247150236,736298.778214438,414397.531658882,430616.915829165,330128.589708295,121364.578343917,92141.7181366728,160374.992055687,154310.827228529,172199.954272738,194316.217661318,204079.933358638,54317.3632141091,82174.7423741176,82773.3677594293,74763.4051449592,1153036.62576348,1147458.81432582,1141282.32336517,1216522.19669944,1182336.18016992,1230084.32922339,1222753.657694,1243298.52819474,1257927.33696312,982367.266332804,977033.078112686,978015.702550859,885734.019318055,913381.430599137,909213.665909151,926025.184402522
48,539810.20764605,532466.267699941,521728.431666729,510307.443027337,434200.196795763,454563.131942084,471947.229502703,470339.290166484,471102.734728509,421982.957763308,382796.084624074,354627.882971202,371684.95681139,365148.272633869,505597.846353773,490702.559066578,504256.970076763,424440.224653535,413192.136049062,436569.213897443,456848.622920192,786353.80012992,506514.041075498,492905.78984396,494592.203193613,489485.615692898,446943.907069286,450425.247413672,394702.376395475,401796.776508887,401543.52026893,400859.050443467,366666.327732801,366177.657310144,384584.592327217,426676.361237004,406515.94675354,60031.2670612698,124902.078239342,252891.048972883,270526.467874331,285880.677767714,26357.1487371471,24622.1751315308,16729.8851817176,12684.6914776384,8047.82348297407,0.0,30710.2511085537,38248.0586481136,105773.747325118,552786.987940977,758697.169367709,745672.803130074,576091.204299814,707472.6725033,744233.519262391,422410.067874369,438632.375682576,338113.833617365,118764.660937687,99700.5263073557,168412.66153791,162214.611891846,180032.949990953,202154.383757323,211812.798725228,61561.6449163409,81031.7501193415,80301.9986343126,71482.2245162642,1160873.13527693,1155317.40945263,1149056.95175875,1224266.38621069,1190194.24669592,1238019.2344156,1230692.76947426,1251281.04731878,1265915.78961169,990347.002884973,985020.281479311,985964.403136487,893769.711619462,921387.501378169,917221.156045978,934027.370739605
49,509954.63420213,502695.321066132,492108.605713295,480663.728025391,404408.265864716,424918.703925517,442271.962807808,441096.852700477,441904.61410231,392600.264000748,352954.307038978,323938.412491795,342427.463456333,336367.112259641,479252.149037822,463184.993049796,476052.195166707,397072.897967354,385142.139845994,408094.085150339,429987.237169125,809370.045767932,532734.627146645,519028.718924185,520026.61994267,516035.95579289,473947.047200742,477330.316692838,421320.826583851,427825.107391134,427504.636907585,426648.922428903,392559.264605753,394285.883018204,412045.080842226,452631.055845237,431402.240641572,29583.2100477576,153888.533421557,281968.779051544,299669.146526035,315094.911978309,56630.8553025099,54805.2963466488,46380.3737773215,41947.2576057725,36779.8835811199,30710.2511085537,0.0,66037.216674812,134054.451200847,580772.355052422,781160.440986817,767530.723489345,596486.895513049,726913.84303641,762123.20080351,446227.01290947,462359.858654085,362591.578469598,92528.3473024304,116055.453508133,190134.130549599,188151.29084573,206521.413863793,228545.697844517,238907.392396151,77669.6271546598,60291.8245331143,55504.1784841536,44879.9425969263,1177039.45761064,1171804.00070859,1164400.97083801,1239212.45841185,1206663.95739789,1255736.99509582,1248490.50277578,1269980.58458181,1284755.28584299,1009046.5021856,1003897.70986988,1004011.11220312,914252.986403504,940780.823896782,936656.898841004,953307.343116755
50,566657.487943067,559026.963145615,547799.451056721,536477.655416327,461028.386351916,480851.1668598,498297.783048305,495356.389248972,495989.71050364,447540.464413462,409933.274417857,387701.506127266,397042.730728106,389245.233696271,523667.751379332,511323.833469204,526446.653456055,444958.34731167,435299.406467563,459622.338843546,476155.970702852,777895.527410494,492160.788252268,478827.857575646,482045.550998637,474424.007136943,430955.587028658,434664.585649029,379924.200797555,388370.684974347,388273.402117037,387983.048681609,353780.207309054,347655.170925338,367737.880896859,413280.824043755,395585.823236355,92946.9355747353,107735.285284233,232204.001609701,249422.398868401,264379.013542494,28390.3284313571,29131.1007906766,32946.2537281092,35145.2135659081,37614.2896621818,38248.0586481136,66037.216674812,0.0,92550.8966721803,533882.259553988,751311.835051704,739405.097063542,572815.002886433,705403.248736794,744545.915555958,413582.58880282,429889.332738843,328558.2483536,156828.99784237,112059.067446399,167592.969696562,152641.641904905,168450.590450165,190224.628471728,197832.989849574,79738.3658374035,119172.63059338,118466.246079405,109305.403600001,1163196.88241903,1157173.21675921,1152587.73534976,1228300.40739142,1192043.7990923,1237945.99508965,1230502.46720264,1249667.82738945,1264069.65542168,988987.674915602,983384.768722349,985634.558729852,889627.225663084,919006.441900692,914777.115388696,931812.286155661
51,643370.089306843,636243.578614373,625844.497475437,614377.497305888,537969.970511221,558649.887477613,575963.378995675,575097.757762348,575920.314779405,526544.88507305,486476.274492526,450754.510557905,476435.649842557,470404.664321224,611156.132961477,596473.699241491,609877.668765497,530213.958597782,518861.499897091,542048.24054803,562567.244118919,685407.684610222,401538.237882114,388036.495381285,390497.245873588,384237.888529459,341409.659538941,344948.250158605,289480.491331112,297152.979634519,296977.517568401,296500.524574222,262263.467909583,260441.63654203,278868.182202889,322071.787854397,303414.34451619,163302.084149231,21151.6389644659,148156.861427151,165903.276051095,181394.07193225,80151.3819544501,81644.2635712185,89044.8891911189,93187.8496928437,98237.5919590286,105773.747325118,134054.451200847,92550.8966721803,0.0,447034.417645205,658762.245717795,646887.951841251,480953.728448568,613854.156434941,654061.213211555,321065.045656503,337369.775792067,236073.45388829,200839.067835901,68873.3471081148,81560.5977194593,60205.5290558513,76036.7349338433,97981.4555449127,106548.271528356,74793.4574670314,158210.966884249,165419.51718007,161865.498638776,1073558.91713769,1067252.20787251,1063762.81105416,1139790.34847481,1102101.34269174,1146970.739313,1139476.0060329,1158058.08888102,1172375.27239966,897553.712307165,891846.821551915,894643.953893432,797383.895251056,827230.290395731,822981.888836425,840086.904265699
52,1086794.92426188,1080093.52916755,1070337.2804092,1058819.8307117,982153.998686199,1003284.20417272,1020425.69423152,1020792.92586725,1021708.89802244,972024.930852565,930735.108804551,883555.367888763,922300.863568384,916955.472787187,1057355.98537372,1043475.83460522,1056820.06417292,977185.774228869,965859.47062426,988836.732352713,1009272.59774628,305618.993142911,81660.2298979738,91999.3508763349,108845.504768792,84019.7381462308,112504.462308457,110507.74632794,165565.098211671,165431.118455187,166478.385466612,169228.704875275,198588.372393215,186620.43489697,169534.186328004,144892.082944118,177337.3839188,609634.002160434,428180.517614444,301740.826808737,284756.634117523,270213.682134942,526914.331267168,528484.540701791,536057.631905428,540220.720658787,545270.81067167,552786.987940977,580772.355052422,533882.259553988,447034.417645205,0.0,295023.520698323,298545.656424653,240772.775351631,327340.806684623,386155.908407094,184123.21687134,176321.730866896,238218.834620284,632580.765848663,480769.824206372,404113.61447714,394187.071418007,375228.05535354,353677.716699481,342285.047014816,511053.370372526,592967.504103923,603448.629276424,602906.723218415,766144.641254254,755340.879508644,770266.424572681,845859.505126534,787560.406237042,810186.248074983,801973.350669208,806099.152969332,817608.830815289,566626.105020547,558573.935449437,575149.380280448,448159.642237762,493270.311620025,488866.317259429,506362.126105288
53,1253645.05026252,1248476.65710875,1241182.96150997,1229813.49943978,1154646.54839722,1176618.41142534,1192627.62267111,1197902.07254737,1199240.75107641,1149598.89493146,1105256.50442967,1037456.19888831,1103175.61057905,1101897.51618567,1255534.96891181,1234323.52473923,1242285.68907158,1170082.57883056,1154565.58417242,1173843.18616738,1204796.87381579,34915.547208553,281074.829252572,290970.643989979,279946.288365242,301047.919986536,344177.139481815,339612.919102827,383742.294495285,371091.372586841,370693.890315973,369803.340603737,402598.322404203,429523.378181093,403724.166593573,347558.871982264,358020.032409611,806524.088221149,644851.48977629,537348.8689487,524290.107660953,513593.753731426,735882.185425865,737015.210869519,742837.463942239,746252.148797733,750654.226711155,758697.169367709,781160.440986817,751311.835051704,658762.245717795,295023.520698323,0.0,25448.8147775402,194198.452837193,113040.973141379,151561.104644832,337889.309396458,321586.244030983,422966.892664093,805205.108928302,666752.136588998,591040.471358326,598795.875675683,582969.325248882,561451.287645779,555282.717626966,703944.170961405,773221.255116274,786120.15412395,789508.42655054,471303.41121301,460360.643383152,476655.419289263,551605.180344376,492540.608868438,517289.463888273,509149.878613144,516935.31144218,529487.800817342,271612.373699687,263600.376356495,280582.306820737,153688.266205839,198305.678051215,193917.025159157,211358.503492612
54,1235990.39041345,1230940.18119379,1223836.99590506,1212498.07065214,1137582.60217424,1159573.25554115,1175468.26352178,1181099.34028048,1182467.59799291,1132926.16770794,1088448.1704672,1019349.94598089,1086856.69017249,1085901.72291409,1240336.13451991,1218541.27383655,1226052.51389264,1154591.61000485,1138759.70227531,1157700.37855609,1189460.73871247,59471.7579613427,277544.187278,286524.190821392,273977.019101173,297395.38267611,339461.95689943,334862.877566746,376452.339204592,363111.943428703,362604.736255492,361435.945478753,393550.052315044,423460.968066571,397365.413494135,340194.631487012,348425.058284361,792470.686896355,633545.507953749,528931.218042574,516438.082892074,506286.134523495,723260.379524172,724346.918393498,729977.133925613,733305.328787921,737625.103083256,745672.803130074,767530.723489345,739405.097063542,646887.951841251,298545.656424653,25448.8147775402,0.0,175835.63516854,87595.4006297852,128020.60218945,326940.89757999,310709.28894852,411814.503951439,789209.845580182,652591.165882975,577583.11700226,586766.912682757,571370.615965119,550076.593008628,544449.723711657,690102.548110209,757964.731174814,770990.489049539,774677.413196363,468401.980920234,458055.859346426,471736.219572548,547476.948610321,490908.606979965,519287.341460355,511234.036726453,521433.323394232,534473.889549835,270653.973891904,263060.484067075,277261.946035469,155987.821884814,196688.436406378,192232.424014936,209984.404413904
55,1060155.23971695,1055106.46389182,1048023.57946673,1036690.19795287,961843.256537125,983838.965981917,999697.571714699,1005463.26605461,1006845.76590839,957362.522489818,912818.796657804,843584.664364376,911532.820160755,910848.854870502,1066101.1354139,1043655.8042714,1050767.24260873,980038.063217658,963873.422273773,982500.73826784,1015076.14165802,227107.424614418,176152.621919799,176914.957584852,156895.737336301,190881.070622639,219372.61389393,215152.857079462,237429.977407408,221333.464073047,220266.159017228,217677.171814347,244194.909023018,287982.778264109,261966.799969985,203977.494808864,199134.6610576,620491.991573334,469499.473560481,377610.593425965,368006.883910243,360725.667142614,554785.462770788,555745.914686677,560861.091934007,563960.01073186,568060.906007056,576091.204299814,596486.895513049,572815.002886433,480953.728448568,240772.775351631,194198.452837193,175835.63516854,0.0,133567.600662962,180720.707340715,172317.836680431,157788.318624035,252087.522735636,614286.98486205,480759.969690333,407710.991721784,420848.493860257,406978.469328564,386689.308150341,383055.055698311,518826.548256947,583985.964636062,597181.057867293,601329.310551889,599729.61983277,592086.304219124,594316.056760689,671335.193395937,626661.645460809,667432.512355896,659798.041596874,677195.299251995,691447.56581435,417061.6562123,411148.489609258,415532.939132154,317773.974039105,346282.179239687,342029.414938066,359164.11731387
56,1178596.56769676,1173995.83337229,1167615.10152076,1156412.92180248,1082601.30914464,1104609.77548001,1120043.43422849,1126987.39176023,1128462.32808647,1079412.97077688,1034545.94908749,960762.343954373,1034782.67817287,1035031.72860384,1192007.60038089,1168117.6227897,1173948.32402297,1105400.43542399,1088446.92366345,1106091.52401807,1140750.41537847,146209.963533982,284634.140823987,289925.163887325,272826.707522771,302912.596623007,339263.670119148,334741.697760066,365638.725757038,350266.968961595,349376.328254508,347228.143628484,375715.236486552,415603.090843909,389216.692900406,330514.765138726,330158.001974191,750105.160822121,602770.444266868,510252.895537682,500038.9129659,492047.029602368,686735.005998786,687639.627645789,692509.278375127,695488.862548226,699468.247150236,707472.6725033,726913.84303641,705403.248736794,613854.156434941,327340.806684623,113040.973141379,87595.4006297852,133567.600662962,0.0,58931.3554209755,304446.20534755,289264.747707215,385529.949668982,739542.841764591,610897.347083395,539385.173265115,553854.47767825,540276.604552537,520128.080756707,516611.668449677,649281.752778253,711289.634532192,724712.465612722,729503.584935563,467353.338687411,459307.165042372,463558.402457976,540621.912523636,493752.638516991,533877.870995771,526255.547219706,544264.584651953,558696.766671131,283727.160620498,277998.340797266,281989.015030196,190248.714610416,213919.978766672,209768.273736466,226565.925725429
57,1200121.77692007,1195908.36668143,1190140.9636352,1179078.08967891,1106352.83557216,1128316.09662397,1143337.70486788,1151313.0471387,1152868.35226844,1104334.44009332,1059291.88222355,981896.732104862,1060939.21348622,1062091.3018633,1220512.02987919,1195157.87005505,1199715.39911614,1133494.31800009,1115768.19174067,1132401.19279212,1169101.40216452,179580.110849217,341423.230494164,346007.805891278,328192.341358924,359262.296509531,394097.983783006,389636.75139791,417328.46223911,401495.719744895,400492.399822572,398050.881988701,424910.256609342,467711.721295668,441475.016910778,382966.461729364,379827.116726614,784106.413113483,644222.392904302,557824.366951764,548570.23646232,541435.843252889,724577.200744188,725373.261146161,729779.236338968,732540.113638675,736298.778214438,744233.519262391,762123.20080351,744545.915555958,654061.213211555,386155.908407094,151561.104644832,128020.60218945,180720.707340715,58931.3554209755,0.0,352992.292042487,338502.389923134,431206.337022957,768677.55208864,646176.534751202,577328.659650884,594567.211503975,582033.449193904,562625.778665604,560156.833140932,684827.308590026,742678.737143618,756293.79715235,761797.281622232,420570.734765519,413630.656959852,413879.854440969,490836.69578646,448411.389530426,493785.769726374,486467.169012186,508493.047044697,523555.78128976,248173.885087579,243779.504542505,241895.778532859,175186.722037404,185216.375667645,181631.579419396,196416.798008304
58,935447.109532316,929481.495721719,920937.981804828,909433.275027127,833097.118530888,854810.084146377,871451.422059074,874485.003006814,875641.704386121,825685.019067922,782431.111724892,724671.63920004,777530.007140979,774571.480712012,924194.611243983,905445.888796115,915534.164194639,840150.254080176,826087.365062799,846919.447132319,874121.175059178,364366.244643842,106853.629776669,93874.5593862048,83925.6281944608,100108.147564945,87313.644460346,85894.7716318938,72601.8387996829,55954.9364968568,54415.5277411686,50628.8604538176,72021.4204857113,121419.503047,97690.6483207618,52301.0150024219,28805.8647285613,472733.281284158,306962.486831417,205837.340906139,195744.853444058,188468.325209438,398933.993475485,400137.560761388,406275.513571258,409844.243375328,414397.531658882,422410.067874369,446227.01290947,413582.58880282,321065.045656503,184123.21687134,337889.309396458,326940.89757999,172317.836680431,304446.20534755,352992.292042487,0.0,16308.7049605949,85080.4020993271,480260.368222983,334325.497364474,256791.878950774,261305.332925036,245155.599801958,223571.397550948,217540.527672895,370044.477779618,444597.059625291,456743.595524811,458743.787613166,771642.958213438,763737.479428922,766619.91016941,843646.109172368,798198.588322454,836787.076973123,829020.235549931,844017.135266691,857775.955101487,585742.89133299,579347.500506395,585875.360620409,479946.231070011,513392.619076166,509025.520116044,526550.954800204
59,950651.320690122,944731.418780449,936259.970112595,924760.009548936,848471.090136265,870206.64712381,886814.728441294,889984.361586079,891152.308293919,841201.27157239,797866.971760355,739444.646723468,793139.207624658,790283.619856149,940169.805472937,921276.068277181,931241.14696635,856032.751616864,841880.560143521,862623.295928438,890052.195061964,348070.691923971,96788.1205480558,84659.2563009277,72086.1141059468,92713.8993912118,87499.2235778976,85282.4284757954,82639.8482695842,65896.4181325934,64558.7614498507,61327.3990063245,86521.4458111916,132725.152376112,107885.649604322,56087.5012464147,41399.8061967524,488792.081216936,323265.289941449,221270.4443583,210774.195129315,203030.432865444,415197.784985839,416396.903229426,422514.611004111,426073.361426573,430616.915829165,438632.375682576,462359.858654085,429889.332738843,337369.775792067,176321.730866896,321586.244030983,310709.28894852,157788.318624035,289264.747707215,338502.389923134,16308.7049605949,0.0,101387.232655567,495686.583578177,350226.669349425,272801.457621251,277596.437259264,261463.93531953,239878.649250306,233809.046173855,386081.086907179,460269.987536512,472479.221285825,474581.890234646,756578.237175536,748567.662646368,751884.322346444,828930.325802567,782986.345039714,821143.221366734,813360.435652493,828120.468791301,841841.405561824,570069.746336626,563626.145183599,570428.083820982,463885.18630206,497598.688960964,493224.360679675,510774.357409117
60,857354.827822768,851118.492274652,842146.100330685,830621.69578652,754062.851614284,775618.064732947,792448.54259384,794647.698967373,795734.617603994,745781.21693013,703063.70987697,649475.738380395,697088.03057498,693486.30371373,841386.469871948,823550.604746383,834396.407829204,757955.578970614,744460.836714292,765838.659347894,791607.213257938,449339.227922263,174671.797195018,160665.430862932,158599.699543134,160757.819015226,125836.755130779,127712.253588418,74813.4402465838,72823.6208433694,71848.5945985636,69453.120056203,41474.0915770165,90129.6137818507,83734.9803741951,95256.0229655612,69157.3793965083,389609.94680054,221889.279077175,128131.4353266,121862.186396442,118997.008345088,314313.275596143,315553.560785825,321854.246249949,325500.930047594,330128.589708295,338113.833617365,362591.578469598,328558.2483536,236073.45388829,238218.834620284,422966.892664093,411814.503951439,252087.522735636,385529.949668982,431206.337022957,85080.4020993271,101387.232655567,0.0,401484.594247462,252654.6649504,174598.033187057,176486.536631358,160111.171116809,138491.504450948,132680.875406226,287232.827627071,364236.8719159,375916.48145515,377198.238736534,851448.783104584,844016.327414375,844960.494421451,921823.174210228,878641.211293163,919120.943415688,911427.023100085,927452.153296226,941371.628576069,668326.885181974,662137.213607064,667506.914828094,564159.55498257,596524.036850756,592189.237532285,609602.89620284
61,455871.313402343,449650.520257845,440817.119390076,429300.834375939,352868.631151831,374555.362218373,391237.548807981,394372.605198327,395571.496934837,345651.241042718,302180.427215271,252289.942271715,298219.286478479,296708.927378924,452465.144878862,429376.475749907,437146.220080519,365949.595351762,349592.06911671,368653.688628527,401219.285947763,835513.806267798,575959.956983158,561974.931067849,559761.737338373,561078.602789497,521830.583517547,524674.275892991,468235.672906581,471853.485167792,471231.574479484,469614.616572281,436738.156596136,449241.972293879,463276.230554063,495848.251998251,470276.486599206,75354.6430182194,221989.423965988,344911.103753873,362533.91519075,378033.850867101,139615.517878234,137761.288122393,129601.745255428,125600.755263189,121364.578343917,118764.660937687,92528.3473024304,156828.99784237,200839.067835901,632580.765848663,805205.108928302,789209.845580182,614286.98486205,739542.841764591,768677.55208864,480260.368222983,495686.583578177,401484.594247462,0.0,152039.175075289,228660.814396975,241393.926879326,260557.807853825,280855.34170574,293631.557361404,126816.316987126,42674.8141363576,38591.6090797821,47745.7702393346,1174888.21288377,1170805.05729203,1159433.86620171,1232586.09200615,1205468.22448103,1258852.94598838,1251924.37897837,1276680.81764094,1291932.00938466,1016848.67285624,1012392.73232178,1009424.29553059,929408.449368338,951578.415465428,947640.34647466,963601.204798006
62,606460.455561895,599946.775715371,590571.234341457,579042.448655864,502379.236938243,523771.222214917,540743.777714922,542333.580424027,543381.490073215,493458.068661609,451158.67302507,404076.739744036,444538.388566412,440832.667449885,590032.839555334,571184.80044713,581751.695775311,505825.786466053,491939.221892574,513186.67014868,539833.080943164,695540.03598187,426095.007939951,412172.708382144,411230.068601431,410584.811065098,370516.054665111,373485.028605919,317002.03943785,321411.341168112,320882.736954042,319512.335196792,286116.577184148,297238.627351219,311349.033171191,345753.882146273,321806.954614622,139889.086577504,86506.4090876678,195807.25189753,213087.862865054,228401.29351204,85516.8000269461,85625.0476572778,87464.8617975001,89238.3754425469,92141.7181366728,99700.5263073557,116055.453508133,112059.067446399,68873.3471081148,480769.824206372,666752.136588998,652591.165882975,480759.969690333,610897.347083395,646176.534751202,334325.497364474,350226.669349425,252654.6649504,152039.175075289,0.0,78083.854191588,90550.5862826443,109483.94064048,129085.595154987,142215.568840333,38716.0086914649,112346.431585847,123468.364180904,124568.682050694,1061800.11075389,1056397.06989265,1049670.07784904,1124771.42765937,1091267.51963047,1139862.6142509,1132594.93447965,1153937.53448379,1168704.26459325,892999.589854676,887843.357716211,888048.546012483,798473.947194691,824746.767256574,820627.410213141,837263.243398011
63,684058.812105663,677634.028224392,668385.186088798,656856.388058563,580216.142978039,601662.064126388,618592.37949297,620360.392267944,621418.215896557,571485.21853022,529059.150037932,479535.205078033,522615.600614515,518894.898891329,667410.361408768,649052.393419656,659799.009758182,583565.740792392,569894.129290477,591244.757136781,617400.609187339,619265.04338745,348092.209222383,334156.473033235,333154.783601478,332745.95438635,293170.277232616,296028.160067602,239578.425550826,243527.499109827,242967.483156802,241529.742772358,208289.852284805,222818.941724657,235161.28336767,267777.975872571,243755.04090352,216048.334568845,80634.9464841768,132689.986205168,148285.239663269,162573.986122713,147401.574419467,148274.425773071,153171.57321192,156249.092809529,160374.992055687,168412.66153791,190134.130549599,167592.969696562,81560.5977194593,404113.61447714,591040.471358326,577583.11700226,407710.991721784,539385.173265115,577328.659650884,256791.878950774,272801.457621251,174598.033187057,228660.814396975,78083.854191588,0.0,39042.4855750502,49191.6833018508,60527.8472808077,74858.5069070288,113302.349065929,190108.199173563,201495.684693173,202600.682415074,995628.018289133,989656.181354636,985020.032651681,1060784.67012437,1024529.96561872,1070962.40725057,1063565.85539323,1083459.65869465,1098007.34283013,822592.302740877,817152.108370493,818720.718221979,725360.350165486,753257.724013069,749073.163347022,765948.658322308
64,692868.774023949,686069.161113445,676201.703134967,664688.5703561,588039.488953074,609121.244447502,626283.983244325,626641.725281002,627572.895971001,577855.571290921,536595.795742452,493683.043811011,528209.794533392,523200.260627115,667315.089130682,651199.414457486,663523.056189963,585160.547979614,572841.924767542,595286.59163249,618137.801327109,625665.901223486,344606.608263571,330926.111910473,332377.992001443,327894.839108606,286031.852483902,289341.250367841,233213.295238624,239743.673737857,239453.079858212,238696.220906751,204535.787874698,208750.930972645,224800.456766394,264587.281733748,244456.672431671,216324.630154222,50410.9123640812,105526.84916918,122642.139289286,137895.199494378,137921.634481007,139205.035672377,145754.407177695,149542.62680063,154310.827228529,162214.611891846,188151.29084573,152641.641904905,60205.5290558513,394187.071418007,598795.875675683,586766.912682757,420848.493860257,553854.47767825,594567.211503975,261305.332925036,277596.437259264,176486.536631358,241393.926879326,90550.5862826443,39042.4855750502,0.0,19186.0868263202,40573.411006448,52363.4188538209,116995.106723754,200248.678926029,209956.866943761,208854.413074437,1014413.00459394,1007961.02526587,1005055.29675808,1081238.61889093,1042794.16201365,1087167.57422625,1079651.12188863,1098003.18054093,1112291.64965721,837575.147546281,831828.379910462,834854.998771256,737179.864313482,767130.66654757,762876.253034465,780003.654531979
65,711952.599461697,705133.617311501,695230.533195409,683719.648089473,607079.52324555,628135.420049183,645310.812205027,645567.409781277,646488.171010382,596796.909997958,555626.152719486,512847.750090199,547098.750056793,541971.175527344,685475.557701425,669685.437694657,682196.411501731,603593.489348366,591449.483853352,614010.347757811,636439.740255624,609445.320182608,326492.733981872,312873.704929947,314783.353663264,309581.934816519,267447.112169037,270812.189712839,214828.73806904,221772.190207228,221531.829149416,220906.10296003,186688.045843225,189627.454639136,205930.841050026,246661.067571957,227403.094827058,234907.076596364,62529.2540903953,87275.841296782,104118.138118693,119241.024592589,155273.649673596,156631.807061238,163455.505574964,167348.27076968,172199.954272738,180032.949990953,206521.413863793,168450.590450165,76036.7349338433,375228.05535354,582969.325248882,571370.615965119,406978.469328564,540276.604552537,582033.449193904,245155.599801958,261463.93531953,160111.171116809,260557.807853825,109483.94064048,49191.6833018508,19186.0868263202,0.0,22125.3687610218,33187.9451157937,136104.005656464,219434.745382214,229121.421804,227942.200087878,1002274.49681481,995619.010832199,993474.831985519,1069823.14137233,1030422.66705498,1073943.71251648,1066382.74963461,1084147.40637472,1098337.52920814,823978.414505105,818120.100443365,821701.393633284,722517.129606968,753162.835806252,748885.697240793,766094.465423064
